date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:22:17	102640/102640	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:15%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0246?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0246d559.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:20	102690/102690	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:19%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0246?c=TR%e1%ba%aeNG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024669e0.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:21	100831/100831	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:20%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0246?c=%c4%90%e1%bb%8e	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02469a9a.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:23	33361/33361	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:18%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/45046215-350919279008047-8023681478015582208-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc958a.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:23	38366/38366	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:15%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/45093808-509234256261007-1476955432512651264-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcc037.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:23	89430/89430	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:22%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0244?c=XANHB	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02441bc3.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:26	91029/91029	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:24%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0244?c=H%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024438d7.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:27	43238/43238	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:20%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/45085054-1055300054650666-4291809374050975744-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc0afd.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:28	20738/20738	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:22%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42703683-498005700668542-5716784732935553024-n-addac2bf-c23f-4794-b231-320576222a3b.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc65d8.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:28	86342/86342	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:26%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0244?c=TR%e1%ba%aeNG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024469e0.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:29	88855/88855	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:27%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0244?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0244d559.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:31	21023/21023	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:23%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42731829-497844774028510-7078976191167725568-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc0111.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:31	26546/26546	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:25%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42730844-325744524852902-1320848360738914304-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc94ea.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:31	89422/89422	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:30%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0243?c=XANHL	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02432c99.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:33	23598/23598	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:27%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42719829-1188928041263874-1921625392511188992-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc306c.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:34	91588/91588	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:33%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0243?c=%c4%90EN%20%c4%90	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024320e7.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:36	22715/22715	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:31%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42460477-536215816791558-4350576299165614080-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcc77c.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:36	29172/29172	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:30%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42572717-241777646509302-353833965783613440-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwce0c8.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:37	88822/88822	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:35%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0243?c=CAM	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0243605c.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:38	94757/94757	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:36%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0242?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0242d559.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:39	26848/26848	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:33%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42500404-1203545556437365-2934543663486730240-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc9128.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:39	27543/27543	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:35%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42570095-2184470758498480-7438456174929772544-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc14c8.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:40	95242/95242	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:38%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0242?c=H%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024238d7.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:42	91376/91376	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:40%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0242?c=X%c3%81M	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0242c6d3.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:43	28763/28763	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:36%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41970996-259238951597422-5185407397639749632-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcba22.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:43	28964/28964	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:37%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41949925-879005228968364-9073437730733555712-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc1a8e.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:44	96471/96471	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:42%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0241?c=%c4%90%e1%bb%8e	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02419a9a.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:46	29440/29440	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:39%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41954796-298932930695152-6619090953040822272-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc7734.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:46	93956/93956	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:45%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0241?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0241d559.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:48	27522/27522	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:40%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42142849-558818787889880-7701209599650562048-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcf846.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:48	95230/95230	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:46%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0241?c=H%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024138d7.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:50	30105/30105	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:42%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42058414-531601900621267-2406221961198829568-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc9bd6.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:50	39427/39427	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:43%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41961427-347472709358519-3927370614322495488-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc747e.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:51	87744/87744	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:50%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240?c=H%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024038d7.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:52	28988/28988	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:46%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42044893-468335933660648-4601842464486064128-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc8c1d.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:53	102081/102081	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:52%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240?c=TR%e1%ba%aeNG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--024069e0.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:55	28714/28714	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:50%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41903757-458460997894416-8730067138506653696-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcd26f.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:55	25577/25577	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:51%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/41961287-304050127050931-7946789739372216320-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc6b1d.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:56	27507/27507	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:52%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42107465-307931443125062-4076329730939289600-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc2c74.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:56	92864/92864	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:54%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240d559.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:58	98210/98210	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:56%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240?c=XANHL	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02402c99.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:59	26025/26025	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:54%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/09/42130621-1888414804788832-8366587367665958912-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwca7ac.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:22:59	32049/32049	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:22:57%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/o1cn011mr8zanhilg4r7v-4022134950.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwca47a.jpg	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:00	87745/87745	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:58%20GMT	http://mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--0240?c=%c4%90%e1%bb%8e	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-the-thao-nu-mwc-nutt--02409a9a.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:03	205969/205969	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:22:59%20GMT	http://mwc.com.vn/collections/giay-thoi-trang?&page=1	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-thoi-trang1f4a.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:06	207115/207115	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:00%20GMT	http://mwc.com.vn/collections/giay-thoi-trang?&page=2	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-thoi-trang3818.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:08	207427/207427	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:02%20GMT	http://mwc.com.vn/collections/giay-thoi-trang?&page=3	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-thoi-trang29a2.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:09	207404/207404	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:04%20GMT	http://mwc.com.vn/collections/giay-thoi-trang?&page=4	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-thoi-trang4d38.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:11	95607/95607	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:07%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3734d559.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:11	170295/170295	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:05%20GMT	http://mwc.com.vn/collections/giay-thoi-trang?&page=9	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-thoi-trangde83.html	(from http://mwc.com.vn/collections/giay-thoi-trang)
19:23:12	18391/18391	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:07%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45588422-1921099054866085-5079708527363096576-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc29ee.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:13	104590/104590	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:12%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3732?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3732d559.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:14	103912/103912	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:13%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3732?c=H%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--373238d7.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:16	19700/19700	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:12%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/tb1wn-zxxtpk1rjszfmxxbg-vxa-0-item-pic.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc40d7.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:17	93534/93534	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:16%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3731?c=KEM	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--37311a1f.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:19	50302/50302	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:12%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/tb2vjfgwkombknjszfqxxxtqvxa-3379736047.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc347c.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:19	17010/17010	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:13%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/tb2aohtf3mtbunjy1xbxxamrvxa-3995678287.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcf86e.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:19	17870/17870	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:16%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45668759-408134870015164-5016788012390940672-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc1c38.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:20	102756/102756	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:18%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3731?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3731d559.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:21	17583/17583	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:19%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45719052-514626665687037-4714947185525915648-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwca06b.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:22	97238/97238	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:20%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3730?c=B%e1%ba%a0C	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3730d05b.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:23	20082/20082	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:20%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45459705-257436808464924-1492014150493143040-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc81cf.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:24	18255/18255	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:22%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45421988-2016023711809886-7218544048259203072-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc1c17.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:25	101725/101725	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:23%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3730?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3730d559.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:26	20228/20228	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:23%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45521458-186498638957562-2609319973805359104-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcde47.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:27	103680/103680	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:26%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3730?c=V%c3%80NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3730afe0.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:30	21664/21664	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:26%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/11/45507646-369031550306657-5826753737007300608-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc9867.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:30	93146/93146	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:29%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3729?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3729d559.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:32	21245/21245	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:29%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/tb28cxqdvzqk1rjszfoxxbfcxxa-3997911923.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc9ecc.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:33	91222/91222	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2012:23:32%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3729?c=KEM	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--37291a1f.html	(from http://mwc.com.vn/collections/giay-cao-got)
19:23:34	17750/17750	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2012:23:32%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=450&h=450&FileInput=//Upload/2018/10/tb2wq8ud7zok1rjszflxxai4vxa-3997911923.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc5379.jpg	(from http://mwc.com.vn/collections/giay-cao-got)
